Firm,exchange,industry,year,asset_turnover,roa,roe,current_ratio,interest_cover,debt_to_equity_perc,debt-to_asset_perc,emission_trading,esg_combined,Environmental,Social,Governance,debt_to_asset_perc,Scope_1_and_2,co2_emission,size,ln_revenue,ln_debt,ln_equity,z_score,ln_co2_revenue,emission
JLG.AX,AX,Construction,2023,1.80669125,13.10961837,25.706571,1.25045,25.89435,21.51582,10.79719,FALSE,23.24486777,14.38711433,35.28436487,19.05797101,10.79719,35866.78532,9624.02,20.481808,20.97618331,18.25592402,19.69812518,4.38615483,-11.80416598,0.00747336
JLG.AX,AX,Construction,2024,1.4848077,11.74710621,21.60592006,1.26971,18.74666,16.5001,9.66147,FALSE,26.31473955,13.65824308,30.77126329,37.89373524,9.66147,,7237.07,20.482558,20.87746823,18.14553312,19.92697568,4.92352136,-11.99049652,0.00620288
MGH.AX,AX,Construction,2022,0.71619525,12.1781923,24.65568762,1.67564,12.9153,72.40668,34.78982,FALSE,8.33130304,1.82481752,12.7418448,11.36363636,34.78982,43941.06061,5072.72,20.67087,20.05968134,19.61502434,19.93789591,2.78968812,-11.5280489,0.0098499
MGH.AX,AX,Construction,2023,0.66458615,7.83560861,17.38652081,1.60037,4.97332,86.638,37.36578,FALSE,10.33646113,1.80737441,11.29722969,20.95345696,37.36578,69165.25174,6573.42,21.101089,20.50034851,20.11667426,20.2562641,1.87688831,-11.70955899,0.00821492
MGH.AX,AX,Construction,2024,0.59123509,7.30787399,16.96770012,1.47972,3.12008,91.57434,39.39059,FALSE,14.07394087,7.452295,13.79306529,23.73122924,39.39059,,5725.17,21.186632,20.61923333,20.25498872,20.33558367,2.03866791,-11.96660581,0.00635286
CWP.AX,AX,Construction,2013,0.64060385,19.32962261,26.5698193,1.97686,32.32748,25.43467,17.55309,FALSE,22.53597127,10.0294365,31.73361522,24.5082132,17.55309,,6253.42,19.522701,18.96736181,17.78276011,19.15181711,4.48778668,-10.22647802,0.03619904
CWP.AX,AX,Construction,2014,0.60330083,15.35728552,23.26348422,1.34841,281.62755,15.82486,10.09835,FALSE,26.63751263,16.42015039,36.04909048,26.16156049,10.09835,,7607.23,19.831541,19.18365711,17.53874313,19.382331,3.9964607,-10.24680272,0.03547073
CWP.AX,AX,Construction,2015,0.45037679,14.30772062,20.74173163,1.38586,33.68017,10.43189,7.77242,FALSE,29.12782392,19.83733016,33.78120831,32.98991173,7.77242,,5861.91,19.764407,19.00086637,17.20981759,19.4701203,4.11225326,-10.3246356,0.03281465
CWP.AX,AX,Construction,2016,0.4190111,14.78149269,20.84741217,1.33455,127.03955,16.94109,11.49496,FALSE,29.2601007,18.82135786,27.98213347,40.7566494,11.49496,4674.665557,6369.75,19.930804,18.98120469,17.76754243,19.5429705,2.99465279,-10.22188919,0.03636553
CWP.AX,AX,Construction,2017,0.46385622,13.43763728,20.20325624,2.33247,167.52068,26.44791,17.27371,FALSE,33.18856934,14.63239013,33.04221271,51.41072662,17.27371,6164.834779,3207.93,20.041304,19.21939892,18.28531911,19.61531205,3.07905939,-11.14601777,0.01443265
CWP.AX,AX,Construction,2018,0.4344437,11.0681576,17.93040883,2.03224,39.4029,37.60795,22.08187,FALSE,42.06917474,14.46282874,43.80375612,66.84726969,22.08187,6979.499459,3509.18,20.214964,19.29820986,18.70455056,19.68250539,2.69091632,-11.13507219,0.01459149
CWP.AX,AX,Construction,2019,0.63951648,11.74879201,18.88954059,3.15707,29.78568,31.53959,20.77203,FALSE,36.86643217,15.09586653,44.25687963,49.78182008,20.77203,10736.64085,4560.89,20.164144,19.74283384,18.59258153,19.74650828,3.30549649,-11.31756078,0.01215754
CWP.AX,AX,Construction,2020,0.42879962,4.87889939,7.8738297,2.75507,6.654708,39.17532,22.91932,FALSE,38.20461545,13.72368271,46.91270574,52.24855678,22.91932,7223.164356,2672.68,20.283295,19.37872743,18.81010454,19.74722775,2.29670985,-11.48789044,0.01025351
CWP.AX,AX,Construction,2021,0.46263046,7.33523427,12.23091196,2.7311,145.75216,30.03839,18.45075,FALSE,48.60987703,13.20904588,74.08874105,54.4659505,18.45075,8641.153428,2476.19,20.295248,19.51846269,18.60518325,19.8078772,2.84569701,-11.70398632,0.00826082
CWP.AX,AX,Construction,2022,0.46315435,7.45639623,13.0518608,1.44794,35.186142,48.14861,25.79265,FALSE,45.04661487,16.30287073,73.42762752,41.6131203,25.79265,8253.847469,583,20.482876,19.62376115,19.12779493,19.85867294,1.82508356,-13.25557396,0.00175056
DOW.AX,AX,Construction,2004,1.51892334,5.26194982,13.79909299,1.41762,4.33263,88.82251,34.49683,FALSE,21.03154305,0,30.91397849,36.85990338,34.49683,,247571,21.474275,21.87168238,20.4099719,20.52850199,2.35818579,-9.45222969,0.07851431
DOW.AX,AX,Construction,2005,1.67108677,6.64198553,17.26201562,1.53854,5.49145,113.28896,43.22408,FALSE,21.56522331,0,34.36939964,34.11522634,43.22408,,247838,21.582096,22.04311185,20.74332333,20.61855178,2.9144983,-9.62258127,0.06621647
DOW.AX,AX,Construction,2006,1.81096285,-4.33203379,-11.98255115,1.17695,5.15353,94.7489,32.63294,FALSE,23.00466052,0,31.1241085,44.02439024,32.63294,,238319,21.738452,22.25718528,20.61860397,20.67254396,2.99407952,-9.87581988,0.0514027
DOW.AX,AX,Construction,2007,1.80535275,2.44593179,6.85165885,1.22288,4.20928,59.33728,21.82972,FALSE,26.0244402,1.32275132,23.60056926,63.94636015,21.82972,,238145,21.880156,22.40256763,20.3582577,20.71453181,2.94226391,-10.02193262,0.04441503
DOW.AX,AX,Construction,2008,1.719738,7.29011333,19.60434794,1.19595,4.15933,47.4527,17.83405,FALSE,22.2452066,20.43161094,17.59391752,31.19268323,17.83405,,245260,21.881177,22.42283819,20.157116,20.74087095,2.86892462,-10.01276404,0.04482413
DOW.AX,AX,Construction,2009,1.78509632,7.88944873,20.50260572,1.27177,4.71982,60.58293,23.82403,TRUE,41.25948408,53.13902573,21.30488784,52.12112505,23.82403,,333110,21.942055,22.49155144,20.50757941,20.86457875,2.91421479,-9.77532339,0.05683698
DOW.AX,AX,Construction,2010,1.70101837,0.06044665,0.16065356,1.20728,4.11228,71.7625,25.80732,FALSE,59.7346095,61.93650794,34.57127951,91.32142857,25.80732,,291240,21.963378,22.4840003,20.6088657,20.78544501,2.48970476,-9.90209735,0.05006956
DOW.AX,AX,Construction,2011,1.79534026,-1.6925583,-4.51729382,1.15896,2.99982,51.1968,19.90087,FALSE,33.69516856,58.72169638,33.29588449,82.91126972,19.90087,,302630,22.034477,22.58475377,20.42007072,20.95729552,2.55887436,-9.96448756,0.04704116
DOW.AX,AX,Construction,2012,2.02388159,4.85018681,12.39776019,1.13658,3.55679,38.48575,15.14308,FALSE,42.71351591,54.97678761,39.22224392,86.7790321,15.14308,,253210,22.137015,22.7920772,20.24938912,21.08729209,2.7614607,-10.35010274,0.0319895
DOW.AX,AX,Construction,2013,2.10184064,6.98562086,16.93761878,1.29339,4.8996,37.46686,16.14139,FALSE,56.41111747,54.74664225,35.92156439,86.97143371,16.14139,,270490,22.167778,22.89532849,20.34399465,21.22281977,3.08189871,-10.38733808,0.03082027
DOW.AX,AX,Construction,2014,1.81667988,7.35216817,15.73479281,1.31842,7.0499,21.68918,11.00057,FALSE,58.57659635,56.65475115,37.32207127,90.55119195,11.00057,,265662,22.076102,22.72000095,19.86887891,21.3017774,3.0601494,-10.23002085,0.03607102
DOW.AX,AX,Construction,2015,1.78206382,7.10803373,13.9994111,1.35012,8.72176,26.58576,13.51264,FALSE,64.41532073,63.37233857,45.30220257,92.48213535,13.51264,,272362,22.11066,22.6713023,20.10911466,21.34206656,3.03687764,-10.15641495,0.03882621
DOW.AX,AX,Construction,2016,1.66884834,5.94537277,11.82889568,1.53542,7.05721,31.12282,15.47509,FALSE,43.34450049,69.2082914,45.47680644,85.56096718,15.47509,261899,262330,22.158422,22.64695959,20.29248292,21.37031672,2.80050992,-10.16960106,0.03831761
DOW.AX,AX,Construction,2017,1.23329006,4.25968825,8.84581498,0.96282,5.96602,40.28998,19.05176,FALSE,65.49373129,64.17238832,49.4304083,89.69329269,19.05176,263577,263600,22.749386,22.70662315,21.09137516,21.81273647,2.02655045,-10.22443507,0.03627307
DOW.AX,AX,Construction,2018,1.56335866,1.60933597,3.64273514,1.08745,2.03741,47.46186,19.53211,FALSE,65.99239365,63.28993829,50.24973985,91.46570973,19.53211,580091,421200,22.775876,23.20955486,21.14276533,21.77810038,2.39982209,-10.2586918,0.03505151
DOW.AX,AX,Construction,2019,1.61854261,4.80649979,12.17717501,1.07089,4.73465,56.16922,21.25284,FALSE,67.87137766,63.75901342,55.51584241,90.65186951,21.25284,591937,441800,22.804631,23.27188254,21.2559508,21.71666575,2.41660105,-10.27326997,0.03454423
DOW.AX,AX,Construction,2020,1.5207173,-1.84007106,-5.4479548,1.07211,1.2822,108.45857,32.54886,FALSE,62.27204503,68.9243685,56.21958223,86.67114562,32.54886,591169,385519,22.880478,23.26245547,21.75805046,21.54401436,1.93509482,-10.40010972,0.03042914
DOW.AX,AX,Construction,2021,1.3801598,2.75189275,8.29694323,1.0239,3.17557,72.77046,26.60051,FALSE,63.82917279,69.69568896,60.54579354,88.77224765,26.60051,506124,370337,22.810365,23.16823552,21.48612563,21.80245743,2.02247827,-10.34606684,0.03211887
DOW.AX,AX,Construction,2022,1.41663062,2.854616,7.67894975,1.09747,2.03303,67.77153,25.65014,FALSE,78.19249948,72.3646126,75.43716578,90.21411364,25.65014,372934,372934,22.728684,23.11863975,21.36806276,21.69146567,2.03301237,-10.28948301,0.03398868
NWH.AX,AX,Construction,2010,1.75165725,14.70647804,32.88674463,1.1211,8.43843,35.99536,15.83148,FALSE,29.02142428,5.11111111,46.93028777,37.82142857,15.83148,,14117.5,19.767207,20.22853827,17.92403741,18.94581747,3.39572285,-10.67336783,0.02315343
NWH.AX,AX,Construction,2011,1.60389277,12.67894321,27.04129167,1.27664,9.54763,46.3299,22.67224,FALSE,37.17404717,10.12574727,60.47083409,42.94387171,22.67224,,23952.6,20.116315,20.42935239,18.63228598,19.40166873,4.1546015,-10.34552023,0.03213643
NWH.AX,AX,Construction,2012,1.95219705,20.27717435,47.36938379,1.29338,10.58163,60.38374,23.46648,FALSE,41.79751772,8.59227412,66.35157227,54.45482805,23.46648,,33002.7,20.557256,21.02985013,19.10765894,19.6121092,4.09474622,-10.62550548,0.02428855
NWH.AX,AX,Construction,2013,1.65486745,12.61412257,30.72012527,1.48335,7.72468,62.22405,26.97404,FALSE,40.56733682,7.87981859,62.54420379,56.0506234,26.97404,,29997.1,20.517477,21.04128529,19.20718165,19.68161028,2.9870211,-10.7324293,0.02182555
NWH.AX,AX,Construction,2014,1.41788991,6.3974844,14.12332108,1.63122,4.32132,50.93521,24.09924,FALSE,38.83815764,7.04033495,57.51381075,57.62420958,24.09924,,32276.5,20.482784,20.84945081,19.05979404,19.73440979,2.69920576,-10.46735612,0.02845018
NWH.AX,AX,Construction,2015,1.34309933,-22.92612213,-36.0154634,0.61778,-9.34607,110.82157,38.53175,FALSE,37.17799675,8.38870432,51.26204008,58.07832423,38.53175,,15506.2,19.726819,20.46957802,18.77313178,18.67038054,0.37947261,-10.8205828,0.01998392
NWH.AX,AX,Construction,2016,0.86012156,4.22634071,10.17418346,1.03838,2.60572,64.41375,32.11693,FALSE,31.71086832,9.99335447,50.93923554,35.62297064,32.11693,46027.32875,7485.64,19.520695,19.47837728,18.38490848,18.82475155,1.31414422,-10.55763549,0.02599424
NWH.AX,AX,Construction,2017,1.09040218,7.44540631,13.48777747,1.39531,5.16327,31.69692,19.0309,FALSE,29.30570592,11.10869329,48.90317259,27.78056951,19.0309,61992.15907,8124.91,19.619337,19.6577788,17.96023133,19.10918215,2.58010188,-10.65508887,0.02358054
NWH.AX,AX,Construction,2018,1.60945955,8.47076559,15.29522001,1.11061,5.97889,34.1883,17.91894,FALSE,28.18780671,3.99296471,46.76440195,36.46616541,17.91894,119317.8752,14307.7,20.069699,20.3455584,18.35038703,19.42367381,3.68405432,-10.77700526,0.02087402
NWH.AX,AX,Construction,2019,1.944733,8.25009493,16.21617789,1.10748,11.43173,34.46893,17.06814,FALSE,30.11860888,6.42310608,46.94627608,40.10752688,17.06814,147673.5784,19259,20.193217,20.79848833,18.42526024,19.49037216,4.60715054,-10.93275457,0.01786344
NWH.AX,AX,Construction,2020,2.18859939,10.94298604,26.240677,1.13027,8.4713,65.59276,24.92657,FALSE,28.61513665,12.61351369,36.101982,40.70219966,24.92657,13809.90386,9940,20.940844,21.41859164,19.55160855,19.97331336,3.50028564,-12.21426934,0.00495918
NWH.AX,AX,Construction,2021,1.73949802,5.94246017,14.91677739,1.37711,5.37006,58.30464,24.24167,FALSE,34.26055322,25.01823213,35.77131439,45.50650479,24.24167,13374.74932,10270,20.994131,21.52143903,19.5770335,20.11652202,2.82605923,-12.28445672,0.00462305
NWH.AX,AX,Construction,2022,1.73460588,9.2282296,22.16996285,1.29285,8.7278,48.37182,20.15589,FALSE,36.53438447,27.5122905,41.89595629,41.77826152,20.15589,10596.38835,10310,21.0729,21.58507082,19.47122611,20.19747885,2.90921202,-12.34420124,0.00435493
NWH.AX,AX,Construction,2023,1.83399858,8.58994887,20.79866002,1.27058,7.38254,51.1242,20.93534,FALSE,43.03980387,46.3210931,44.62096241,36.26751385,20.93534,12870,12870,21.121989,21.70424408,19.5582573,20.2291695,3.29951828,-12.24158978,0.00482553
NWH.AX,AX,Construction,2024,1.87803928,9.2070767,22.62017712,1.3125,6.20614,49.87449,20.18653,FALSE,43.45115051,49.01419828,50.48149688,25.97662863,20.18653,,15630,21.200902,21.79245172,19.60074705,20.29640752,3.4782617,-12.13550429,0.00536559
INA.AX,AX,Construction,2013,0.06229174,0.53614514,1.51063151,0.47372,0.72546,141.14296,53.63859,FALSE,29.92319828,0,25.40239605,63.82183908,53.63859,,1035.04,19.945811,17.16867249,19.32290906,18.97830598,-0.8966626,-10.22647714,0.03619907
INA.AX,AX,Construction,2014,0.08851443,0.71222951,1.77615355,0.47372,1.92915,120.11059,50.17672,FALSE,38.71370291,0,46.95350139,67.07317073,50.17672,,1623.99,20.169748,17.63944524,19.48012938,19.29688671,-0.3863531,-10.24680388,0.03547069
INA.AX,AX,Construction,2015,0.124601,3.16267985,6.61164954,0.47372,1.56583,66.56381,35.4343,FALSE,37.1667172,0,50.08922848,58.87978142,35.4343,,2494.6,20.285237,18.14652018,19.24774674,19.65475589,0.00457077,-10.3246365,0.03281462
INA.AX,AX,Construction,2016,0.15174425,3.00624732,5.5483962,0.47372,3.57498,73.90216,40.63188,FALSE,37.63372454,0,51.7623509,58.47150259,40.63188,4321.973126,3896.24,20.457761,18.48965628,19.55714422,19.8595723,0.25633748,-10.22188902,0.03636554
INA.AX,AX,Construction,2017,0.19790294,3.74105183,6.04651064,0.67409,4.64973,38.39804,26.46921,FALSE,35.54480852,0,49.68849617,54.34673367,26.46921,5278.859828,3732.83,20.433122,18.825539,19.10393414,20.06109781,1.14151352,-10.60061706,0.02490064
INA.AX,AX,Construction,2018,0.24075777,4.97878967,7.4662373,1.55248,7.85296,45.24053,29.24619,FALSE,33.82830615,0,47.13825945,51.88805347,29.24619,7708.332138,4764.19,20.531913,19.05977293,19.30249183,20.09566854,1.32874658,-10.59089011,0.02514403
INA.AX,AX,Construction,2019,0.25715905,2.80739945,4.30623825,1.20325,7.9826,40.27235,26.44626,FALSE,40.02352465,2.94683336,55.71641166,58.60215054,26.44626,9574,9574,20.675007,19.24795664,19.34495155,20.25445669,1.50240822,-10.08115027,0.04186124
INA.AX,AX,Construction,2020,0.2387487,2.70865178,3.53219852,1.57644,10.67597,9.05579,7.81422,FALSE,38.39383762,8.324798,51.99073398,52.46192893,7.81422,9874,9874,20.812058,19.31353497,18.26283324,20.66459911,6.0061926,-10.11587466,0.04043258
INA.AX,AX,Construction,2021,0.24155999,6.71539361,8.4885029,0.69088,18.97265,27.62597,20.25526,FALSE,60.1874871,33.73143704,86.10945445,56.92357403,20.25526,11141,11141,21.026616,19.50444332,19.42986055,20.71627445,3.57489257,-10.18605604,0.03769225
INA.AX,AX,Construction,2022,0.19118173,6.81093336,9.60803315,0.47372,11.11504,32.72221,22.70241,FALSE,64.2577697,35.26953572,85.99826592,68.36518337,22.70241,12591,12591,21.503985,19.63898831,20.02128576,21.13840203,1.68055735,-10.19825076,0.0372354
INA.AX,AX,Construction,2023,0.17296783,3.91982587,5.85934684,1.37688,5.81177,43.05528,27.82303,FALSE,66.3774983,33.81158631,82.48419445,80.05173285,27.82303,14428,14428,21.589581,19.79304858,20.31027448,21.15295971,1.40943578,-10.21612254,0.03657584
INA.AX,AX,Construction,2024,0.19463081,2.32431779,3.70250629,1.15728,5.12461,49.94702,30.46987,FALSE,58.73633077,33.49200861,82.49261683,56.91847957,30.46987,,14077,21.629538,19.973108,20.44110582,21.13531323,1.47791229,-10.42081046,0.02980571
SSM.AX,AX,Construction,2016,1.60784623,10.45515717,15.1988534,1.83045,67.5759,52.128298,22.572342,FALSE,41.22128255,23.61177322,32.75475837,77.79620035,22.572342,17599.84413,12551.1,19.444181,19.89743719,17.56269295,19.03776188,3.84454059,-10.4598736,0.02866386
SSM.AX,AX,Construction,2017,1.64422807,13.34349618,20.78377005,1.62358,90.90969,0.48953,0.30443,FALSE,42.75167878,25.22668056,32.44134897,81.71001135,0.30443,18798.01288,9898.53,19.619962,20.0331999,13.82546089,19.14493892,4.52921752,-10.83305836,0.01973615
SSM.AX,AX,Construction,2018,1.82820352,16.89636075,28.20427188,1.53141,119.45625,0.33834,0.23112,FALSE,43.02509098,27.02038773,29.64735808,83.86321865,0.23112,20931.73032,11407.8,19.696002,20.26203799,13.3954393,19.14771714,4.70298206,-10.91998538,0.018093
SSM.AX,AX,Construction,2019,1.75752823,14.88208248,28.02443564,1.22397,42.48092,19.58904,9.86441,FALSE,59.56695062,66.86673954,33.53818969,85.20909452,9.86441,6855.590991,6645.9,20.230881,20.56269325,17.91464364,19.54484381,4.63419327,-11.76093785,0.0078035
SSM.AX,AX,Construction,2020,1.54678093,11.74565445,22.38547557,1.42678,22.3408,29.01341,15.85986,FALSE,59.72661901,65.83832428,36.07333064,83.75920673,15.85986,7756.35179,7689.9,20.193395,20.64848949,18.35201639,19.58942836,3.86656218,-11.70082643,0.00828697
SSM.AX,AX,Construction,2021,1.41360981,7.36163055,12.96424896,1.38962,13.05637,20.87514,12.3297,FALSE,64.66603512,69.88067543,40.78573205,90.2672896,12.3297,8364.19761,8086.2,20.120738,20.50387274,18.02757889,19.59419022,2.78489558,-11.50595856,0.01006991
SSM.AX,AX,Construction,2022,1.89571349,-4.2680365,-8.612786,1.37924,0.98043,44.08647,19.66046,FALSE,63.20170173,66.54831096,43.51113877,85.71200387,19.66046,19288.3,19288.3,20.771727,21.13789153,19.1451667,19.96418396,2.69238977,-11.27063755,0.01274161
SSM.AX,AX,Construction,2023,1.91395214,0.48795709,1.11906961,1.39154,1.11602,36.92985,15.75061,FALSE,56.54762831,66.07642621,32.58333867,76.22477699,15.75061,24582.77257,24228.9,20.810459,21.44045078,18.96216747,19.95831756,2.58467359,-11.34514937,0.01182672
SSM.AX,AX,Construction,2024,2.13939278,4.38339442,9.91808774,1.38079,3.99038,24.36434,11.15998,FALSE,57.56890778,63.81527263,40.71494036,72.04501878,11.15998,,19642,20.770683,21.55129044,18.57784687,19.98989648,3.26459809,-11.66586503,0.00858182
LLC.AX,AX,Construction,2004,1.33779471,6.40732895,15.94250021,1.04423,4.41333,38.9506,15.49077,FALSE,19.78056144,0,25.55831266,23.26722604,15.49077,,330784,22.687675,22.99801714,20.82274912,21.76064082,2.78995851,-10.28879627,0.03401203
LLC.AX,AX,Construction,2005,1.34259674,4.98317361,12.62823865,0.77202,4.74558,34.20897,13.38994,FALSE,32.98928619,25.18700967,53.18813131,18.3127572,13.38994,,765563,22.658346,22.96772381,20.64767985,21.71340165,2.37107323,-9.41935702,0.08113817
LLC.AX,AX,Construction,2006,1.60716723,7.59000457,20.01852596,1.06272,7.2411,34.76239,12.81853,FALSE,38.69188682,36.97573436,36.26692456,43.01829268,12.81853,,736628,22.823282,23.21868372,20.76900373,21.80102895,2.77109503,-9.70884542,0.06074381
LLC.AX,AX,Construction,2007,1.631984,7.1761177,20.08218346,1.16682,6.36597,39.47888,13.71329,FALSE,40.5559549,33.83718134,24.7983871,48.20178799,13.71329,,607326,22.957165,23.38225884,20.97036026,21.87431244,2.90865904,-10.06543784,0.04252417
LLC.AX,AX,Construction,2008,1.64130003,3.46981108,9.97043892,1.04327,2.8814,36.92225,12.87561,FALSE,66.55682074,62.20421778,57.42818737,80.80583364,12.87561,,193566,22.869139,23.4096088,20.81930303,21.79669706,2.54146183,-11.23623498,0.01318758
LLC.AX,AX,Construction,2009,1.75292995,-8.69173449,-27.0083077,1.00578,-5.28942,54.04323,15.89778,FALSE,67.81631847,65.62092386,56.43533144,82.457619,15.89778,,86305,22.841856,23.41687899,21.00286533,21.60102362,2.31241351,-12.05123618,0.00583734
LLC.AX,AX,Construction,2010,1.06691118,4.57995103,15.52395055,0.75265,1.67269,50.33775,14.88246,FALSE,72.27208117,57.84482759,68.88839945,89.94047619,14.88246,,261167,23.153927,23.07478394,21.24894066,21.92350167,1.44308214,-10.60186861,0.0248695
LLC.AX,AX,Construction,2011,0.75922162,5.3709484,18.06065979,0.70706,1.51917,55.57177,16.61618,FALSE,70.69424621,53.40847736,71.39322526,86.63494581,16.61618,,266904,23.220513,22.91231262,21.42571958,22.00369956,1.18794124,-10.4176683,0.02989952
LLC.AX,AX,Construction,2012,0.92928277,4.20480837,13.85243511,0.6241,2.1642,41.2431,12.69808,FALSE,60.31648447,46.53494662,51.59260311,83.23490723,12.69808,,398122,23.265143,23.1697348,21.20142363,22.08575407,1.26667035,-10.27522103,0.0344769
LLC.AX,AX,Construction,2013,0.97484854,4.23116233,13.97163121,0.6947,4.02834,55.00141,16.41016,FALSE,56.23837237,45.55071365,41.11524702,83.20521369,16.41016,,403896,23.383588,23.30064531,21.57631854,22.17284011,1.41117186,-10.39173261,0.03068512
